year,MES,mes num,time_serie,          211 - Extracción de petróleo y gas,"          212 - Minería de minerales metálicos y no metálicos, excepto petróleo y gas",          213 - Servicios relacionados con la minería,"          221 - Generación, transmisión y distribución de energía eléctrica",          222 - Suministro de agua y suministro de gas por ductos al consumidor final,          236 - Edificación,          237 - Construcción de obras de ingeniería civil,          238 - Trabajos especializados para la construcción,          311 - Industria alimentaria,          312 - Industria de las bebidas y del tabaco,          313 - Fabricación de insumos textiles y acabado de textiles,"          314 - Fabricación de productos textiles, excepto prendas de vestir",          315 - Fabricación de prendas de vestir,"          316 - Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",          321 - Industria de la madera,          322 - Industria del papel,          323 - Impresión e industrias conexas,          324 - Fabricación de productos derivados del petróleo y del carbón,          325 - Industria química,          326 - Industria del plástico y del hule,          327 - Fabricación de productos a base de minerales no metálicos,          331 - Industrias metálicas básicas,          332 - Fabricación de productos metálicos,          333 - Fabricación de maquinaria y equipo,"          334 - Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos","          335 - Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",          336 - Fabricación de equipo de transporte,"          337 - Fabricación de muebles, colchones y persianas",          339 - Otras industrias manufactureras
2017,Abril,4,64,79.218734514746,111.655800256905,62.880631871202,104.103520662813,107.532592677496,102.342279960839,75.696600541660,141.254235918032,105.901065238598,119.671672731905,95.574497912188,88.301195073965,97.323480055610,92.551115454488,103.492792671953,113.320043135242,94.466037856559,73.604199655293,85.524712099431,113.627024120174,109.835863706834,98.602950250481,105.771620863917,105.300967258038,125.971186978311,106.416422236750,121.467291955925,84.096574471581,115.055096002229
2017,Mayo,5,65,81.858012231399,113.653688627371,74.392165770603,114.339306617666,109.531570316738,109.028801770777,78.424027910974,122.080407254080,110.842786612259,123.925328801796,113.925647376511,110.867996187835,108.797718844651,102.051312632554,103.568650619985,120.311141190293,113.158164940871,75.468369383424,91.463114239815,122.790981576079,115.940188313401,102.178154009588,113.863312490774,114.360062055861,137.752952602250,115.875487173507,134.766661978194,93.083927222472,123.555500832006
2017,Junio,6,66,78.701530181785,111.358372631743,78.636113073982,117.553484389772,109.302725660916,113.533602372946,73.438068970555,133.397516016587,106.592611412084,127.315534069888,107.020593947365,105.406017832781,103.763484324184,98.858131238574,110.588387673740,121.445075255281,109.133324653804,66.282211772207,90.656302520347,121.883749915026,113.886713434302,105.296190224454,109.333254287665,115.458975176257,137.266076121203,129.189073987417,137.992297907706,90.452795330316,121.011581403397
2017,Julio,7,67,80.533192724298,110.819981852302,58.250398102269,117.167750676672,108.963895633021,111.352310348839,78.339817734180,133.601708997936,103.631960764713,123.128787384080,103.042621719015,102.002108260112,102.733472910367,98.187162733033,105.728596182307,120.994394196330,116.337313915966,58.304576910326,91.089542332289,116.797072015686,118.964696674845,105.729502753903,103.042639583178,103.443140311939,130.895933893529,115.645220819588,124.228569954345,88.459967381799,125.223581296369
2017,Agosto,8,68,78.114070682383,110.466937543837,75.519851634260,118.510060279850,108.613186579624,109.604305218476,79.504463027643,132.679991001621,108.146756173288,130.228008268720,109.846064328893,106.901739387168,107.017806194623,102.307041404845,105.065353723839,120.720869083450,110.675453700780,61.363776880893,93.005001851145,120.534724763604,118.166251846385,106.235355006371,103.387665018290,118.689777303209,135.176811046698,127.598610304223,146.694124671132,90.394086828412,132.415936101854
2017,Septiembre,9,69,67.689520774892,108.468881744977,69.571835544024,118.966151140355,107.021792264994,120.432859354365,74.922718302328,118.427510761967,103.933626067321,122.515136884821,107.078539414725,108.358698849216,103.626551192200,97.142687131778,97.958067532959,113.690733431481,114.852892242084,47.414474003356,84.408907846603,114.150215570567,109.945216485891,97.652700618749,105.744732153620,114.426801273045,130.254518688416,119.812896053406,131.396984254696,94.577868964728,128.999023878234
2017,Octubre,10,70,76.713452367974,111.467956064242,58.936193693504,111.350729970880,107.979148236753,112.387857697420,82.733451601073,139.558400035816,108.302689013776,125.008103349839,104.867286037375,115.588935644317,116.794318259974,101.333113398913,90.752605127397,122.411159547461,110.423676151589,46.233347067103,88.450781330881,124.114604696473,117.908659907240,105.676947686224,107.409036241453,113.741415554754,132.817488097286,119.313177187180,148.126785542275,108.842757607656,141.287368724597
2017,Noviembre,11,71,72.941485190032,108.980071676680,65.686256193605,111.986996176830,108.194022284623,113.312789562855,85.127839273749,139.385604106321,112.229454509453,126.489072248888,103.469542973346,116.773962643509,115.476485793721,103.804677572337,109.029422780180,117.417462647718,120.907963419164,49.803558785158,81.839204973629,120.649773804377,115.281769735160,104.052968689265,103.594841707514,113.885187394620,131.744522383107,113.583184569817,141.461928162197,106.131934039096,137.498776950510
2017,Diciembre,12,72,75.692416652495,108.191175219800,60.787343244267,100.373353795070,108.527701574618,121.261265813549,94.486769303088,116.841549175448,113.182418246103,119.216070416064,78.667195645771,98.506184383091,89.972160187641,85.748942698469,95.248877816456,111.723966962247,105.397876499934,49.254293042852,82.889653185248,99.445582182323,111.730058508564,104.936484459254,94.476013619537,94.500067967645,123.611952480577,109.540465691493,108.896130846947,113.293612911306,122.633832192053
2018,Enero,1,73,77.465418516792,110.059719890604,137.706603367981,110.037863863101,109.044239738344,111.900479906783,75.224685571730,141.072415210689,116.158880651149,106.054915806784,94.610444634739,115.792646264528,98.666484552861,85.882722966118,115.304640179920,119.211392026816,115.947140406874,53.256522084819,92.007324540023,121.295878178005,116.232376072829,106.070505812628,105.555594763134,109.824986513245,132.630246168847,111.145194343885,128.359485846970,94.080965358833,126.209076463334
